"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WT01","WT03","WT04","WT05","WT06","WT11"
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-07-28",,,"0.12","0.0","0.0","83","58","63",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-07-29",,,"0.00","0.0","0.0","78","51","61",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-07-30",,,"0.75","0.0","0.0","78","61","66",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-07-31",,,"0.00","0.0","0.0","75","56","63",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-08-01",,,"0.00","0.0","0.0","77","54","65",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-08-02",,,"0.78","0.0","0.0","73","59","61",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-08-03",,,"0.04","0.0","0.0","77","53","60",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-08-04",,,"0.00","0.0","0.0","82","59","65",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-08-05",,,"0.01","0.0","0.0","83","63","67",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-08-06",,,"0.19","0.0","0.0","68","63","67",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-08-07",,,"0.00","0.0","0.0","88","61","69",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-08-08",,,"0.00","0.0","0.0","88","67","74",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-08-09",,,"0.00","0.0","0.0","87","65","69",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-08-10",,,"0.00","0.0","0.0","79","65","67",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-08-11",,,"0.00","0.0","0.0","81","67","68",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-08-12",,,"0.01","0.0","0.0","83","68","72",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-08-13",,,"0.00","0.0","0.0","94","71","79",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-08-14",,,"0.00","0.0","0.0","94","69","74",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-08-15",,,"0.34","0.0","0.0","89","60","65",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-08-16",,,"0.00","0.0","0.0","78","53","62",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-08-17",,,"0.00","0.0","0.0","83","57","64",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-08-18",,,"0.04","0.0","0.0","84","64","73",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-08-19",,,"1.03","0.0","0.0","87","69","73",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-08-20",,,"0.75","0.0","0.0","77","68","73",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-08-21",,,"0.00","0.0","0.0","90","69","75",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-08-22",,,"0.00","0.0","0.0","87","68","69",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-08-23",,,"0.44","0.0","0.0","74","67","69",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-08-24",,,"0.02","0.0","0.0","77","69","77",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-08-25",,,"0.00","0.0","0.0","90","67","80",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-08-26",,,"0.00","0.0","0.0","91","68","76",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-08-27",,,"0.00","0.0","0.0","94","66","73",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-08-28",,,"0.00","0.0","0.0","84","54","62",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-08-29",,,"0.27","0.0","0.0","69","57","59",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-08-30",,,"0.00","0.0","0.0","68","59","68",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-08-31",,,"0.11","0.0","0.0","83","61","66",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-09-01",,,"0.00","0.0","0.0","85","57","67",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-09-02",,,"0.95","0.0","0.0","75","59","60",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-09-03",,,"0.01","0.0","0.0","71","55","59",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-09-04",,,"0.01","0.0","0.0","72","53","62",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-09-05",,,"0.00","0.0","0.0","77","51","60",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-09-06",,,"0.06","0.0","0.0","72","50","67",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-09-07",,,"0.10","0.0","0.0","80","54","62",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-09-08",,,"0.00","0.0","0.0","78","55","61",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-09-09",,,"0.19","0.0","0.0","81","61","68",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-09-10",,,"0.77","0.0","0.0","70","61","62",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-09-11",,,"0.00","0.0","0.0","74","49","59",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-09-12",,,"0.00","0.0","0.0","76","56","63",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-09-13",,,"0.00","0.0","0.0","80","59","63",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-09-14",,,"0.00","0.0","0.0","75","51","59",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-09-15",,,"0.01","0.0","0.0","73","59","64",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-09-16",,,"0.28","0.0","0.0","78","61","61",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-09-17",,,"0.00","0.0","0.0","74","52","57",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-09-18",,,"0.00","0.0","0.0","78","57","66",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-09-19",,,"0.00","0.0","0.0","83","53","58",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-09-20",,,"0.00","0.0","0.0","73","48","55",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-09-21",,,"0.00","0.0","0.0","75","52","59",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-09-22",,,"0.01","0.0","0.0","73","59","66",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-09-23",,,"0.00","0.0","0.0","76","65","69",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-09-24",,,"0.00","0.0","0.0","81","67","70",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-09-25",,,"1.28","0.0","0.0","76","60","62",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-09-26",,,"0.91","0.0","0.0","73","62","64",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-09-27",,,"0.16","0.0","0.0","71","49","53",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-09-28",,,"0.00","0.0","0.0","69","53","60",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-09-29",,,"0.00","0.0","0.0","67","47","50",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-09-30",,,"0.31","0.0","0.0","64","50","50",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-10-01",,,"0.09","0.0","0.0","59","44","52",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-10-02",,,"0.00","0.0","0.0","60","49","51",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-10-03",,,"0.03","0.0","0.0","59","51","54",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-10-04",,,"0.11","0.0","0.0","57","48","50",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-10-05",,,"0.00","0.0","0.0","64","50","51",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-10-06",,,"0.00","0.0","0.0","66","48","53",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-10-07",,,"0.00","0.0","0.0","75","48","53",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-10-08",,,"0.00","0.0","0.0","75","48","53",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-10-09",,,"0.00","0.0","0.0","71","49","51",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-10-10",,,"0.00","0.0","0.0","63","46","51",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-10-11",,,"0.00","0.0","0.0","63","49","54",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-10-12",,,"0.00","0.0","0.0","72","50","52",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-10-13",,,"0.00","0.0","0.0","78","52","57",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-10-14",,,"0.00","0.0","0.0","77","53","57",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-10-15",,,"0.00","0.0","0.0","78","57","60",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-10-16",,,"0.33","0.0","0.0","69","60","63",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-10-17",,,"0.46","0.0","0.0","69","55","55",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-10-18",,,"0.00","0.0","0.0","62","42","49",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-10-19",,,"0.00","0.0","0.0","55","44","48",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-10-20",,,"0.00","0.0","0.0","52","42","48",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-10-21",,,"0.01","0.0","0.0","66","46","52",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-10-22",,,"0.08","0.0","0.0","60","51","57",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-10-23",,,"0.00","0.0","0.0","68",,,,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-10-24",,,"0.00","0.0","0.0",,"37","45",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-10-25",,,"0.05","0.0","0.0","55","37","44",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-10-26",,,"0.20","0.0","0.0","45","43","43",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-10-27",,,"0.20","0.0","0.0","52","43","45",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-10-28",,,"0.02","0.0","0.0","53","43","45",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-10-29",,,"0.00","0.0","0.0","57","35","37",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-10-30",,,"0.02","0.0","0.0","58","37","47",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-10-31",,,"2.46","0.0","0.0","57","47","57",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-11-01",,,"0.04","0.0","0.0","65","45","46",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-11-02",,,"0.00","0.0","0.0","59","36","37",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-11-03",,,"0.00","0.0","0.0","56","31","32",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-11-04",,,"0.00","0.0","0.0","49","27","30",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-11-05",,,"0.00","0.0","0.0","47","28","31",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-11-06",,,"0.00","0.0","0.0",,,,,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-11-07",,,"0.00","0.0","0.0",,,"34",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-11-08",,,"0.01","0.0","0.0","58","31","38",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-11-09",,,"0.00","0.0","0.0","62","34","39",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-11-10",,,"0.05","0.0","0.0","66","39","45",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-11-11",,,"0.03","0.0","0.0","57","32","37",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-11-12",,,"0.00","0.0","0.0","53","37","47",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-11-13",,,"1.42","0.0","0.0","57","35","42",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-11-14",,,"0.25","0.0","0.0","59","34","42",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-11-15",,,"0.18","0.0","0.0","49","37","39",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-11-16",,,"0.00","0.0","0.0","45","33","37",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-11-17",,,"0.00","0.0","0.0","43","27","32",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-11-18",,,"0.03","0.0","0.0","42","32","40",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-11-19",,,"0.19","0.0","0.0","55","38","40",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-11-20",,,"0.00","0.0","0.0","44","32","35",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-11-21",,,"0.00","0.0","0.0","44","29","37",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-11-22",,,"0.20","0.0","0.0","51","34","50",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-11-23",,,"0.04","0.0","0.0","51","30","32",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-11-24",,,"0.00","0.0","0.0","37","25","30",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-11-25",,,"0.00","0.0","0.0","41","25","32",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-11-26",,,"0.00","0.0","0.0","52","32","40",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-11-27",,,"0.49","0.3","0.0","42","32","32",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-11-28",,,"0.00","0.0","0.0","34","18","25",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-11-29",,,"0.00","0.0","0.0","36","25","29",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-11-30",,,"0.00","0.0","0.0","37","20","26",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-12-01",,,"0.00","0.0","0.0","37","26","32",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-12-02",,,"0.02","0.2","0.0","43","24","30",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-12-03",,,"0.15","0.0","0.0","40","30","33",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-12-04",,,"0.00","0.0","0.0","33","17","22",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-12-05",,,"0.00","0.0","0.0","33","19","28",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-12-06",,,"0.08","0.0","0.0","38","26","32",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-12-07",,,"0.26","0.0","0.0","53","32","35",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-12-08",,,"0.00","0.0","0.0","37","23","26",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-12-09",,,"0.13","2.9","3.0","26","15","20",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-12-10",,,"0.00","0.2","3.0","31","12","17",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-12-11",,,"0.03","0.3","3.0","27","17","27",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-12-12",,,"0.43","0.0","0.0","48","27","37",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-12-13",,,"0.00","0.0","0.0","45","26","30",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-12-14",,,"0.00","0.0","0.0","47","27","41",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-12-15",,,"0.00","0.0","0.0","41","25","26",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-12-16",,,"0.51","1.1","1.0","38","26","35",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-12-17",,,"0.10","0.0","0.0","49","33","48",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-12-18",,,"0.00","0.0","0.0","49","30","33",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-12-19",,,"0.37","3.6","4.0","33","24","25",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-12-20",,,"0.01","0.1","4.0","33","9","14",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-12-21",,,"0.00","0.0","4.0","27","14","25",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-12-23","    2","0.71",,"0.4","4.0",,"16","17",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-12-24",,,"0.00","0.0","4.0","21","11","13",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-12-25",,,"0.00","0.0","4.0","29","13","24",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-12-26",,,"0.15","1.2","5.0","29","24","29",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-12-27",,,"0.00","0.0","5.0","37","23","24",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-12-30","    3","0.02",,"0.5","5.0","38","20","30",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2021-12-31",,,"0.00","0.0","5.0","33","27","32",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2022-01-01",,,"0.06","0.0","4.0","42","32","35",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2022-01-02",,,"0.05","0.0","3.0","38","34","38",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2022-01-03",,,"0.07","0.3","3.0","38","14","16",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2022-01-04",,,"0.00","0.0","2.0","21","5","9",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2022-01-05",,,"0.00","0.0","2.0","30","9","30",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2022-01-07","    2","0.26",,"0.6","2.0","39","25","25",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2022-01-08",,,"0.16","1.8","5.0","28","12","14",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2022-01-09",,,"0.00","0.0","5.0","30","7","30",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2022-01-10",,,"0.04","0.0","5.0","35","20","20",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2022-01-11",,,"0.00","0.0","5.0","23","-3","-3",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2022-01-12",,,"0.00","0.0","5.0","11","-6","1",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2022-01-13",,,"0.00","0.0","4.0","24","1","23",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2022-01-14",,,"0.00","0.0","4.0","28","23","28",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2022-01-15",,,"0.00","0.0","4.0","36","-2","-2",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2022-01-16",,,"0.00","0.0","4.0","8","-2","0",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2022-01-18","    2","1.09",,"4.0","8.0",,,,,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2022-01-19",,,"0.00","0.0","7.0","22","1","10",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2022-01-20",,,"0.00","0.0","6.0","27","10","27",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2022-01-21",,,"0.00","0.0","6.0","28","-7","6",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2022-01-22",,,"0.00","0.0","5.0",,,,,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2022-01-23",,,"0.00","0.0","5.0",,,,,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2022-01-24",,,"0.00","0.0","5.0","28","5","12",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2022-01-25",,,"0.15","1.8","7.0","25","11","18",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2022-01-26",,,"0.00","0.0","6.0","29","1","6",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2022-01-27",,,"0.00","0.0","6.0","18","-17","-9",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2022-01-28",,,"0.00","0.0","6.0","20","-9","20",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2022-01-29",,,"0.00","0.0","6.0","32","9","9",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2022-01-31","    2","0.60",,"9.1","13.0",,,"2",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2022-02-01",,,"0.00","0.0","13.0","28","-9","10",,,,,,
"USC00179721","WINTHROP, ME US","44.30656","-69.97016","63.4","2022-02-02",,,"0.00","0.0","12.0","29","10","28",,,,,,
