DATE1,DAY_OF_WEEK,SITE_NAME,TOWN,WATERBODY,INSPECTOR_ID,PAY_VOL,SHIFT_START,TRAILERS,SHIFT_END,SHIFT_LENGTH,TOTALINSP,PRCP,TMAX,TMIN,DATE,month,year,SHIFT_START_CATEGORY,SHIFT_END_CATEGORY,ID_COUNT,holiday
2021-08-17,Tue,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,4769,Paid,1900-01-01 07:00:00,0.0,2023-12-05 12:00:00,300,9.0,0.0,83.0,57.0,2021-08-17,8,2021,Early Morning,Afternoon,56,0
2021-08-17,Tue,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,3796,Paid,1900-01-01 12:00:00,5.0,2023-12-05 17:00:00,300,17.0,0.0,83.0,57.0,2021-08-17,8,2021,Afternoon,Late Afternoon,113,0
2021-08-18,Wed,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,3796,Paid,1900-01-01 07:00:00,1.0,2023-12-05 09:30:00,150,1.0,0.04,84.0,64.0,2021-08-18,8,2021,Early Morning,Morning,113,0
2021-08-18,Wed,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,4771,Paid,1900-01-01 12:00:00,4.0,2023-12-05 17:00:00,300,8.0,0.04,84.0,64.0,2021-08-18,8,2021,Afternoon,Late Afternoon,55,0
2021-08-18,Wed,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,5305,Paid,1900-01-01 09:30:00,2.0,2023-12-05 12:00:00,150,4.0,0.04,84.0,64.0,2021-08-18,8,2021,Morning,Afternoon,58,0
2021-08-19,Thu,Whippoorwill Road,Litchfield,Woodbury Pond,5402,Paid,1900-01-01 12:00:00,2.0,2023-12-05 16:30:00,270,3.0,1.03,87.0,69.0,2021-08-19,8,2021,Afternoon,Late Afternoon,37,0
2021-08-19,Thu,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,4771,Paid,1900-01-01 12:00:00,2.0,2023-12-05 17:00:00,300,8.0,1.03,87.0,69.0,2021-08-19,8,2021,Afternoon,Late Afternoon,55,0
2021-08-19,Thu,Old Kents Hill Road,Readfield,Torsey Lake,5006,Paid,1900-01-01 07:00:00,,2023-12-05 12:00:00,300,0.0,1.03,87.0,69.0,2021-08-19,8,2021,Early Morning,Afternoon,111,0
2021-08-19,Thu,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,5305,Paid,1900-01-01 07:09:00,0.0,2023-12-05 12:00:00,291,5.0,1.03,87.0,69.0,2021-08-19,8,2021,Early Morning,Afternoon,58,0
2021-08-20,Fri,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,3504,Paid,1900-01-01 07:00:00,1.0,2023-12-05 12:00:00,300,18.0,0.75,77.0,68.0,2021-08-20,8,2021,Early Morning,Afternoon,109,0
2021-08-20,Fri,Old Kents Hill Road,Readfield,Torsey Lake,5353,Paid,1900-01-01 07:00:00,1.0,2023-12-05 12:00:00,300,3.0,0.75,77.0,68.0,2021-08-20,8,2021,Early Morning,Afternoon,31,0
2021-08-20,Fri,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,5402,Paid,1900-01-01 12:00:00,2.0,2023-12-05 18:00:00,360,12.0,0.75,77.0,68.0,2021-08-20,8,2021,Afternoon,Evening,37,0
2021-08-20,Fri,Holmes Road Annabessacook,Winthrop,Annabessacook Lake,4488,Paid,1900-01-01 12:00:00,0.0,2023-12-05 18:00:00,360,5.0,0.75,77.0,68.0,2021-08-20,8,2021,Afternoon,Evening,10,0
2021-08-20,Fri,Thorofare Rd,Litchfield,Pleasant Pond,4771,Paid,1900-01-01 12:00:00,2.0,2023-12-05 17:00:00,300,16.0,0.75,77.0,68.0,2021-08-20,8,2021,Afternoon,Late Afternoon,55,0
2021-08-20,Fri,Old Kents Hill Road,Readfield,Torsey Lake,1292,Volunteer,1900-01-01 17:00:00,1.0,2023-12-05 19:00:00,120,0.0,0.75,77.0,68.0,2021-08-20,8,2021,Late Afternoon,Evening,22,0
2021-08-20,Fri,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,3796,Paid,1900-01-01 12:01:00,8.0,2023-12-05 18:00:00,359,35.0,0.75,77.0,68.0,2021-08-20,8,2021,Afternoon,Evening,113,0
2021-08-21,Sat,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,5367,Paid,1900-01-01 07:00:00,1.0,2023-12-05 13:00:00,360,12.0,0.0,90.0,69.0,2021-08-21,8,2021,Early Morning,Afternoon,12,0
2021-08-21,Sat,Rt 41 North Basin Maranacook,Readfield,Maranacook Lake,4488,Paid,1900-01-01 07:00:00,8.0,2023-12-05 13:00:00,360,8.0,0.0,90.0,69.0,2021-08-21,8,2021,Early Morning,Afternoon,10,0
2021-08-21,Sat,Beach Road,Monmouth,Cochnewagon Pond,5306,Paid,1900-01-01 07:00:00,4.0,2023-12-05 13:00:00,360,19.0,0.0,90.0,69.0,2021-08-21,8,2021,Early Morning,Afternoon,65,0
2021-08-21,Sat,Old Kents Hill Road,Readfield,Torsey Lake,5353,Paid,1900-01-01 07:00:00,2.0,2023-12-05 13:00:00,360,6.0,0.0,90.0,69.0,2021-08-21,8,2021,Early Morning,Afternoon,31,0
2021-08-21,Sat,Holmes Road Annabessacook,Winthrop,Annabessacook Lake,5386,Paid,1900-01-01 08:00:00,13.0,2023-12-05 14:00:00,360,11.0,0.0,90.0,69.0,2021-08-21,8,2021,Early Morning,Afternoon,17,0
2021-08-21,Sat,Wilson Pond Road,Monmouth,Wilson Pond,4770,Paid,1900-01-01 07:00:00,2.0,2023-12-05 17:00:00,600,17.0,0.0,90.0,69.0,2021-08-21,8,2021,Early Morning,Late Afternoon,29,0
2021-08-21,Sat,Norcross Point South Basin Maranacook,Winthrop,Maranacook Lake,4771,Paid,1900-01-01 07:00:00,2.0,2023-12-05 17:00:00,600,26.0,0.0,90.0,69.0,2021-08-21,8,2021,Early Morning,Late Afternoon,55,0
2021-08-21,Sat,Holmes Road Annabessacook,Winthrop,Annabessacook Lake,4769,Paid,1900-01-01 14:00:00,1.0,2023-12-05 20:00:00,360,2.0,0.0,90.0,69.0,2021-08-21,8,2021,Afternoon,Night,56,0
2021-08-21,Sat,Whippoorwill Road,Litchfield,Woodbury Pond,4174,Paid,1900-01-01 07:00:00,2.0,2023-12-05 17:00:00,600,77.0,0.0,90.0,69.0,2021-08-21,8,2021,Early Morning,Late Afternoon,131,0
2021-08-21,Sat,Thorofare Rd,Litchfield,Pleasant Pond,5307,Paid,1900-01-01 07:00:00,4.0,2023-12-05 17:00:00,600,28.0,0.0,90.0,69.0,2021-08-21,8,2021,Early Morning,Late Afternoon,2,0
2021-08-21,Sat,Rt 41 North Basin Maranacook,Readfield,Maranacook Lake,5305,Paid,1900-01-01 13:00:00,19.0,2023-12-05 18:00:00,300,29.0,0.0,90.0,69.0,2021-08-21,8,2021,Afternoon,Evening,58,0
2021-08-21,Sat,Old Kents Hill Road,Readfield,Torsey Lake,5006,Paid,1900-01-01 13:00:00,4.0,2023-12-05 19:00:00,360,10.0,0.0,90.0,69.0,2021-08-21,8,2021,Afternoon,Evening,111,0
2021-08-21,Sat,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,3796,Paid,1900-01-01 07:00:00,5.0,2023-12-05 17:00:00,600,87.0,0.0,90.0,69.0,2021-08-21,8,2021,Early Morning,Late Afternoon,113,0
2021-08-21,Sat,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,3504,Paid,1900-01-01 13:00:00,5.0,2023-12-05 19:00:00,360,19.0,0.0,90.0,69.0,2021-08-21,8,2021,Afternoon,Evening,109,0
2021-08-21,Sat,Old Kents Hill Road,Readfield,Torsey Lake,4383,Volunteer,1900-01-01 17:00:00,1.0,2023-12-05 19:00:00,120,1.0,0.0,90.0,69.0,2021-08-21,8,2021,Late Afternoon,Evening,3,0
2021-08-22,Sun,Rt 41 North Basin Maranacook,Readfield,Maranacook Lake,4488,Paid,1900-01-01 07:00:00,11.0,2023-12-05 13:00:00,360,1.0,0.0,87.0,68.0,2021-08-22,8,2021,Early Morning,Afternoon,10,0
2021-08-22,Sun,Whippoorwill Road,Litchfield,Woodbury Pond,5105,Paid,1900-01-01 07:00:00,2.0,2023-12-05 13:00:00,360,17.0,0.0,87.0,68.0,2021-08-22,8,2021,Early Morning,Afternoon,35,0
2021-08-22,Sun,Beach Road,Monmouth,Cochnewagon Pond,5306,Paid,1900-01-01 07:00:00,1.0,2023-12-05 13:00:00,360,1.0,0.0,87.0,68.0,2021-08-22,8,2021,Early Morning,Afternoon,65,0
2021-08-22,Sun,Thorofare Rd,Litchfield,Pleasant Pond,3504,Paid,1900-01-01 07:00:00,3.0,2023-12-05 17:00:00,600,18.0,0.0,87.0,68.0,2021-08-22,8,2021,Early Morning,Late Afternoon,109,0
2021-08-22,Sun,Holmes Road Annabessacook,Winthrop,Annabessacook Lake,4769,Paid,1900-01-01 08:00:00,1.0,2023-12-05 16:30:00,510,1.0,0.0,87.0,68.0,2021-08-22,8,2021,Early Morning,Late Afternoon,56,0
2021-08-22,Sun,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,5386,Paid,1900-01-01 07:00:00,1.0,2023-12-05 17:00:00,600,9.0,0.0,87.0,68.0,2021-08-22,8,2021,Early Morning,Late Afternoon,17,0
2021-08-22,Sun,Norcross Point South Basin Maranacook,Winthrop,Maranacook Lake,4771,Paid,1900-01-01 07:00:00,4.0,2023-12-05 17:00:00,600,6.0,0.0,87.0,68.0,2021-08-22,8,2021,Early Morning,Late Afternoon,55,0
2021-08-22,Sun,Wilson Pond Road,Monmouth,Wilson Pond,4770,Paid,1900-01-01 07:00:00,0.0,2023-12-05 17:00:00,600,3.0,0.0,87.0,68.0,2021-08-22,8,2021,Early Morning,Late Afternoon,29,0
2021-08-22,Sun,Rt 41 North Basin Maranacook,Readfield,Maranacook Lake,5367,Paid,1900-01-01 13:00:00,25.0,2023-12-05 18:00:00,300,14.0,0.0,87.0,68.0,2021-08-22,8,2021,Afternoon,Evening,12,0
2021-08-22,Sun,Beach Road,Monmouth,Cochnewagon Pond,4174,Paid,1900-01-01 13:00:00,,2023-12-05 17:00:00,240,1.0,0.0,87.0,68.0,2021-08-22,8,2021,Afternoon,Late Afternoon,131,0
2021-08-22,Sun,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,3796,Paid,1900-01-01 07:00:00,5.0,2023-12-05 17:00:00,600,24.0,0.0,87.0,68.0,2021-08-22,8,2021,Early Morning,Late Afternoon,113,0
2021-08-22,Sun,Old Kents Hill Road,Readfield,Torsey Lake,5006,Paid,1900-01-01 07:00:00,,2023-12-05 13:00:00,360,1.0,0.0,87.0,68.0,2021-08-22,8,2021,Early Morning,Afternoon,111,0
2021-08-22,Sun,Old Kents Hill Road,Readfield,Torsey Lake,5305,Paid,1900-01-01 13:00:00,1.0,2023-12-05 18:00:00,300,3.0,0.0,87.0,68.0,2021-08-22,8,2021,Afternoon,Evening,58,0
2021-08-23,Mon,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,3504,Paid,1900-01-01 07:00:00,0.0,2023-12-05 15:00:00,480,5.0,0.44,74.0,67.0,2021-08-23,8,2021,Early Morning,Late Afternoon,109,0
2021-08-23,Mon,Old Kents Hill Road,Readfield,Torsey Lake,1292,Volunteer,1900-01-01 08:00:00,0.0,2023-12-05 10:00:00,120,0.0,0.44,74.0,67.0,2021-08-23,8,2021,Early Morning,Morning,22,0
2021-08-24,Tue,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,4769,Paid,1900-01-01 07:00:00,1.0,2023-12-05 12:00:00,300,16.0,0.02,77.0,69.0,2021-08-24,8,2021,Early Morning,Afternoon,56,0
2021-08-24,Tue,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,3796,Paid,1900-01-01 12:00:00,10.0,2023-12-05 17:00:00,300,17.0,0.02,77.0,69.0,2021-08-24,8,2021,Afternoon,Late Afternoon,113,0
2021-08-25,Wed,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,4488,Paid,1900-01-01 07:00:00,2.0,2023-12-05 12:00:00,300,13.0,0.0,90.0,67.0,2021-08-25,8,2021,Early Morning,Afternoon,10,0
2021-08-25,Wed,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,4771,Paid,1900-01-01 12:00:00,7.0,2023-12-05 17:00:00,300,17.0,0.0,90.0,67.0,2021-08-25,8,2021,Afternoon,Late Afternoon,55,0
2021-08-26,Thu,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,4771,Paid,1900-01-01 12:00:00,8.0,2023-12-05 17:00:00,300,24.0,0.0,91.0,68.0,2021-08-26,8,2021,Afternoon,Late Afternoon,55,0
2021-08-26,Thu,Old Kents Hill Road,Readfield,Torsey Lake,5006,Paid,1900-01-01 07:00:00,0.0,2023-12-05 12:00:00,300,5.0,0.0,91.0,68.0,2021-08-26,8,2021,Early Morning,Afternoon,111,0
2021-08-26,Thu,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,5305,Paid,1900-01-01 07:00:00,0.0,2023-12-05 12:00:00,300,18.0,0.0,91.0,68.0,2021-08-26,8,2021,Early Morning,Afternoon,58,0
2021-08-27,Fri,Old Kents Hill Road,Readfield,Torsey Lake,5353,Paid,1900-01-01 07:00:00,0.0,2023-12-05 12:00:00,300,1.0,0.0,94.0,66.0,2021-08-27,8,2021,Early Morning,Afternoon,31,0
2021-08-27,Fri,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,4488,Paid,1900-01-01 12:00:00,0.0,2023-12-05 18:00:00,360,22.0,0.0,94.0,66.0,2021-08-27,8,2021,Afternoon,Evening,10,0
2021-08-27,Fri,Thorofare Rd,Litchfield,Pleasant Pond,4771,Paid,1900-01-01 12:00:00,2.0,2023-12-05 18:00:00,360,18.0,0.0,94.0,66.0,2021-08-27,8,2021,Afternoon,Evening,55,0
2021-08-27,Fri,Holmes Road Annabessacook,Winthrop,Annabessacook Lake,4769,Paid,1900-01-01 12:00:00,0.0,2023-12-05 18:00:00,360,1.0,0.0,94.0,66.0,2021-08-27,8,2021,Afternoon,Evening,56,0
2021-08-27,Fri,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,4174,Paid,1900-01-01 12:00:00,2.0,2023-12-05 18:00:00,360,37.0,0.0,94.0,66.0,2021-08-27,8,2021,Afternoon,Evening,131,0
2021-08-28,Sat,Old Kents Hill Road,Readfield,Torsey Lake,2092,Volunteer,1900-01-01 06:45:00,0.0,2023-12-05 09:00:00,135,3.0,0.0,84.0,54.0,2021-08-28,8,2021,Early Morning,Morning,7,0
2021-08-28,Sat,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,4488,Paid,1900-01-01 07:00:00,0.0,2023-12-05 13:00:00,360,10.0,0.0,84.0,54.0,2021-08-28,8,2021,Early Morning,Afternoon,10,0
2021-08-28,Sat,Norcross Point South Basin Maranacook,Winthrop,Maranacook Lake,5386,Paid,1900-01-01 07:00:00,2.0,2023-12-05 13:00:00,360,8.0,0.0,84.0,54.0,2021-08-28,8,2021,Early Morning,Afternoon,17,0
2021-08-28,Sat,Beach Road,Monmouth,Cochnewagon Pond,5306,Paid,1900-01-01 07:00:00,1.0,2023-12-05 13:00:00,360,15.0,0.0,84.0,54.0,2021-08-28,8,2021,Early Morning,Afternoon,65,0
2021-08-28,Sat,Whippoorwill Road,Litchfield,Woodbury Pond,5105,Paid,1900-01-01 07:00:00,9.0,2023-12-05 13:00:00,360,7.0,0.0,84.0,54.0,2021-08-28,8,2021,Early Morning,Afternoon,35,0
2021-08-28,Sat,Old Kents Hill Road,Readfield,Torsey Lake,5446,Volunteer,1900-01-01 11:00:00,2.0,2023-12-05 13:00:00,120,1.0,0.0,84.0,54.0,2021-08-28,8,2021,Morning,Afternoon,1,0
2021-08-28,Sat,Thorofare Rd,Litchfield,Pleasant Pond,4944,Paid,1900-01-01 13:00:00,7.0,2023-12-05 16:00:00,180,19.0,0.0,84.0,54.0,2021-08-28,8,2021,Afternoon,Late Afternoon,57,0
2021-08-28,Sat,Thorofare Rd,Litchfield,Pleasant Pond,4771,Paid,1900-01-01 07:00:00,3.0,2023-12-05 13:00:00,360,21.0,0.0,84.0,54.0,2021-08-28,8,2021,Early Morning,Afternoon,55,0
2021-08-28,Sat,Rt 41 North Basin Maranacook,Readfield,Maranacook Lake,5353,Paid,1900-01-01 13:00:00,10.0,2023-12-05 15:00:00,120,2.0,0.0,84.0,54.0,2021-08-28,8,2021,Afternoon,Late Afternoon,31,0
2021-08-28,Sat,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,3504,Paid,1900-01-01 13:00:00,3.0,2023-12-05 19:00:00,360,16.0,0.0,84.0,54.0,2021-08-28,8,2021,Afternoon,Evening,109,0
2021-08-28,Sat,Old Kents Hill Road,Readfield,Torsey Lake,3089,Volunteer,1900-01-01 17:00:00,1.0,2023-12-05 19:00:00,120,0.0,0.0,84.0,54.0,2021-08-28,8,2021,Late Afternoon,Evening,4,0
2021-08-28,Sat,Wilson Pond Road,Monmouth,Wilson Pond,4770,Paid,1900-01-01 07:00:00,1.0,2023-12-05 17:00:00,600,15.0,0.0,84.0,54.0,2021-08-28,8,2021,Early Morning,Late Afternoon,29,0
2021-08-28,Sat,Holmes Road Annabessacook,Winthrop,Annabessacook Lake,4769,Paid,1900-01-01 08:00:00,0.0,2023-12-05 17:00:00,540,3.0,0.0,84.0,54.0,2021-08-28,8,2021,Early Morning,Late Afternoon,56,0
2021-08-28,Sat,Whippoorwill Road,Litchfield,Woodbury Pond,5304,Paid,1900-01-01 13:00:00,11.0,2023-12-05 16:00:00,180,19.0,0.0,84.0,54.0,2021-08-28,8,2021,Afternoon,Late Afternoon,29,0
2021-08-28,Sat,Beach Road,Monmouth,Cochnewagon Pond,4174,Paid,1900-01-01 13:00:00,2.0,2023-12-05 17:00:00,240,8.0,0.0,84.0,54.0,2021-08-28,8,2021,Afternoon,Late Afternoon,131,0
2021-08-28,Sat,Rt 41 North Basin Maranacook,Readfield,Maranacook Lake,5006,Paid,1900-01-01 07:00:00,4.0,2023-12-05 13:00:00,360,10.0,0.0,84.0,54.0,2021-08-28,8,2021,Early Morning,Afternoon,111,0
2021-08-28,Sat,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,3796,Paid,1900-01-01 07:00:00,4.0,2023-12-05 17:15:00,615,46.0,0.0,84.0,54.0,2021-08-28,8,2021,Early Morning,Late Afternoon,113,0
2021-08-28,Sat,Norcross Point South Basin Maranacook,Winthrop,Maranacook Lake,5305,Paid,1900-01-01 13:00:00,2.0,2023-12-05 17:00:00,240,6.0,0.0,84.0,54.0,2021-08-28,8,2021,Afternoon,Late Afternoon,58,0
2021-08-28,Sat,Old Kents Hill Road,Readfield,Torsey Lake,1299,Volunteer,1900-01-01 09:00:00,1.0,2023-12-05 11:00:00,120,1.0,0.0,84.0,54.0,2021-08-28,8,2021,Morning,Morning,7,0
2021-08-28,Sat,Old Kents Hill Road,Readfield,Torsey Lake,2096,Volunteer,1900-01-01 13:00:00,3.0,2023-12-05 15:05:00,125,4.0,0.0,84.0,54.0,2021-08-28,8,2021,Afternoon,Late Afternoon,41,0
2021-08-28,Sat,Old Kents Hill Road,Readfield,Torsey Lake,5451,Volunteer,1900-01-01 15:00:00,1.0,2023-12-05 17:00:00,120,1.0,0.0,84.0,54.0,2021-08-28,8,2021,Late Afternoon,Late Afternoon,2,0
2021-08-29,Sun,Rt 41 North Basin Maranacook,Readfield,Maranacook Lake,4488,Paid,1900-01-01 07:00:00,4.0,2023-12-05 13:00:00,360,5.0,0.27,69.0,57.0,2021-08-29,8,2021,Early Morning,Afternoon,10,0
2021-08-29,Sun,Whippoorwill Road,Litchfield,Woodbury Pond,5105,Paid,1900-01-01 07:00:00,0.0,2023-12-05 13:00:00,360,15.0,0.27,69.0,57.0,2021-08-29,8,2021,Early Morning,Afternoon,35,0
2021-08-29,Sun,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,3504,Paid,1900-01-01 07:00:00,0.0,2023-12-05 17:00:00,600,12.0,0.27,69.0,57.0,2021-08-29,8,2021,Early Morning,Late Afternoon,109,0
2021-08-29,Sun,Thorofare Rd,Litchfield,Pleasant Pond,4944,Paid,1900-01-01 07:00:00,2.0,2023-12-05 17:00:00,600,16.0,0.27,69.0,57.0,2021-08-29,8,2021,Early Morning,Late Afternoon,57,0
2021-08-29,Sun,Whippoorwill Road,Litchfield,Woodbury Pond,5304,Paid,1900-01-01 13:00:00,3.0,2023-12-05 19:00:00,360,10.0,0.27,69.0,57.0,2021-08-29,8,2021,Afternoon,Evening,29,0
2021-08-29,Sun,Rt 41 North Basin Maranacook,Readfield,Maranacook Lake,5001,Paid,1900-01-01 13:00:00,9.0,2023-12-05 19:00:00,360,16.0,0.27,69.0,57.0,2021-08-29,8,2021,Afternoon,Evening,7,0
2021-08-29,Sun,Norcross Point South Basin Maranacook,Winthrop,Maranacook Lake,5386,Paid,1900-01-01 13:00:00,1.0,2023-12-05 19:00:00,360,2.0,0.27,69.0,57.0,2021-08-29,8,2021,Afternoon,Evening,17,0
2021-08-29,Sun,Beach Road,Monmouth,Cochnewagon Pond,5306,Paid,1900-01-01 07:00:00,0.0,2023-12-05 13:00:00,360,6.0,0.27,69.0,57.0,2021-08-29,8,2021,Early Morning,Afternoon,65,0
2021-08-29,Sun,Wilson Pond Road,Monmouth,Wilson Pond,4770,Paid,1900-01-01 07:00:00,0.0,2023-12-05 17:00:00,600,23.0,0.27,69.0,57.0,2021-08-29,8,2021,Early Morning,Late Afternoon,29,0
2021-08-29,Sun,Beach Road,Monmouth,Cochnewagon Pond,4174,Paid,1900-01-01 13:00:00,1.0,2023-12-05 19:00:00,360,7.0,0.27,69.0,57.0,2021-08-29,8,2021,Afternoon,Evening,131,0
2021-08-29,Sun,Holmes Road Annabessacook,Winthrop,Annabessacook Lake,4769,Paid,1900-01-01 08:00:00,0.0,2023-12-05 18:00:00,600,6.0,0.27,69.0,57.0,2021-08-29,8,2021,Early Morning,Evening,56,0
2021-08-29,Sun,Old Kents Hill Road,Readfield,Torsey Lake,5353,Paid,1900-01-01 13:00:00,1.0,2023-12-05 19:00:00,360,1.0,0.27,69.0,57.0,2021-08-29,8,2021,Afternoon,Evening,31,0
2021-08-29,Sun,Old Kents Hill Road,Readfield,Torsey Lake,5006,Paid,1900-01-01 07:00:00,0.0,2023-12-05 13:00:00,360,1.0,0.27,69.0,57.0,2021-08-29,8,2021,Early Morning,Afternoon,111,0
2021-08-29,Sun,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,3796,Paid,1900-01-01 07:00:00,2.0,2023-12-05 17:00:00,600,26.0,0.27,69.0,57.0,2021-08-29,8,2021,Early Morning,Late Afternoon,113,0
2021-08-29,Sun,Norcross Point South Basin Maranacook,Winthrop,Maranacook Lake,5305,Paid,1900-01-01 07:00:00,1.0,2023-12-05 13:00:00,360,6.0,0.27,69.0,57.0,2021-08-29,8,2021,Early Morning,Afternoon,58,0
2021-09-03,Fri,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,3504,Paid,1900-01-01 12:00:00,1.0,2023-12-05 18:00:00,360,5.0,0.01,71.0,55.0,2021-09-03,9,2021,Afternoon,Evening,109,0
2021-09-03,Fri,Old Kents Hill Road,Readfield,Torsey Lake,1292,Volunteer,1900-01-01 17:00:00,0.0,2023-12-05 19:00:00,120,0.0,0.01,71.0,55.0,2021-09-03,9,2021,Late Afternoon,Evening,22,0
2021-09-03,Fri,Holmes Road Annabessacook,Winthrop,Annabessacook Lake,4769,Paid,1900-01-01 12:00:00,0.0,2023-12-05 18:00:00,360,1.0,0.01,71.0,55.0,2021-09-03,9,2021,Afternoon,Evening,56,0
2021-09-03,Fri,Thorofare Rd,Litchfield,Pleasant Pond,4771,Paid,1900-01-01 12:00:00,2.0,2023-12-05 18:00:00,360,5.0,0.01,71.0,55.0,2021-09-03,9,2021,Afternoon,Evening,55,0
2021-09-03,Fri,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,3796,Paid,1900-01-01 12:00:00,2.0,2023-12-05 18:00:00,360,10.0,0.01,71.0,55.0,2021-09-03,9,2021,Afternoon,Evening,113,0
2021-09-03,Fri,Whippoorwill Road,Litchfield,Woodbury Pond,4174,Paid,1900-01-01 12:00:00,3.0,2023-12-05 18:00:00,360,15.0,0.01,71.0,55.0,2021-09-03,9,2021,Afternoon,Evening,131,0
2021-09-04,Sat,East Winthrop Cobbosseecontee,Winthrop,Cobbosseecontee Lake,5386,Paid,1900-01-01 07:00:00,0.0,2023-12-05 13:00:00,360,13.0,0.01,72.0,53.0,2021-09-04,9,2021,Early Morning,Afternoon,17,1
2021-09-04,Sat,Whippoorwill Road,Litchfield,Woodbury Pond,5304,Paid,1900-01-01 07:00:00,3.0,2023-12-05 17:00:00,600,30.0,0.01,72.0,53.0,2021-09-04,9,2021,Early Morning,Late Afternoon,29,1
2021-09-04,Sat,Thorofare Rd,Litchfield,Pleasant Pond,4944,Paid,1900-01-01 07:00:00,3.0,2023-12-05 17:00:00,600,34.0,0.01,72.0,53.0,2021-09-04,9,2021,Early Morning,Late Afternoon,57,1
2021-09-04,Sat,Norcross Point South Basin Maranacook,Winthrop,Maranacook Lake,4771,Paid,1900-01-01 07:00:00,3.0,2023-12-05 17:00:00,600,23.0,0.01,72.0,53.0,2021-09-04,9,2021,Early Morning,Late Afternoon,55,1
2021-09-04,Sat,Wilson Pond Road,Monmouth,Wilson Pond,4770,Paid,1900-01-01 07:00:00,1.0,2023-12-05 17:00:00,600,12.0,0.01,72.0,53.0,2021-09-04,9,2021,Early Morning,Late Afternoon,29,1
2021-09-04,Sat,Old Kents Hill Road,Readfield,Torsey Lake,5353,Paid,1900-01-01 13:00:00,2.0,2023-12-05 19:00:00,360,7.0,0.01,72.0,53.0,2021-09-04,9,2021,Afternoon,Evening,31,1
2021-09-04,Sat,Holmes Road Annabessacook,Winthrop,Annabessacook Lake,4769,Paid,1900-01-01 08:00:00,0.0,2023-12-05 18:00:00,600,6.0,0.01,72.0,53.0,2021-09-04,9,2021,Early Morning,Evening,56,1
2021-09-04,Sat,Launch Drive Cobbosseecontee,Monmouth,Cobbosseecontee Lake,3796,Paid,1900-01-01 07:00:00,3.0,2023-12-05 17:00:00,600,56.0,0.01,72.0,53.0,2021-09-04,9,2021,Early Morning,Late Afternoon,113,1
2021-09-04,Sat,Beach Road,Monmouth,Cochnewagon Pond,4174,Paid,1900-01-01 07:00:00,,2023-12-05 17:00:00,600,19.0,0.01,72.0,53.0,2021-09-04,9,2021,Early Morning,Late Afternoon,131,1
2021-09-04,Sat,Old Kents Hill Road,Readfield,Torsey Lake,5006,Paid,1900-01-01 07:00:00,0.0,2023-12-05 13:00:00,360,4.0,0.01,72.0,53.0,2021-09-04,9,2021,Early Morning,Afternoon,111,1
2021-09-04,Sat,Rt 41 North Basin Maranacook,Readfield,Maranacook Lake,5305,Paid,1900-01-01 07:00:00,1.0,2023-12-05 17:00:00,600,29.0,0.01,72.0,53.0,2021-09-04,9,2021,Early Morning,Late Afternoon,58,1
2021-09-05,Sun,Wilson Pond Road,Monmouth,Wilson Pond,4770,Paid,1900-01-01 07:00:00,1.0,2023-12-05 17:00:00,600,5.0,0.0,77.0,51.0,2021-09-05,9,2021,Early Morning,Late Afternoon,29,1
